row_id,season,year_start,region,crop,area_000ha,production_kt,yield_t_ha,split,expected_yield_t_ha,yield_shortfall,low_yield_shortfall_threshold,low_yield_risk,forecast_window,window_start_month,window_end_month,window_order,n_weather_days,lat,lon,rain_sum,rain_mean,rain_days,dry_days,max_3day_rain,max_7day_rain,max_consecutive_dry_days,heavy_rain_days_10,heavy_rain_days_25,tmax_mean,tmax_max,tmin_mean,tmin_min,heat_days_25,heat_days_30,heat_days_35,heat_degree_days_30,frost_days_0,cold_days_5,radiation_sum,radiation_mean,evap_sum,evap_mean,vp_mean,vp_min,vp_max,hot_dry_days_30_rain_lt_1,high_evap_dry_days,heat_and_low_rain_days,soil_lat,soil_lon,soil_awc_topsoil_0_30,soil_awc_subsoil_30_100,soil_bulk_density_topsoil_0_30,soil_bulk_density_subsoil_30_100,soil_clay_topsoil_0_30,soil_clay_subsoil_30_100,soil_sand_topsoil_0_30,soil_sand_subsoil_30_100,soil_silt_topsoil_0_30,soil_silt_subsoil_30_100,soil_soc_topsoil_0_30,soil_soc_subsoil_30_100,soil_total_n_topsoil_0_30,soil_total_n_subsoil_30_100,soil_total_p_topsoil_0_30,soil_total_p_subsoil_30_100,soil_phc_topsoil_0_30,soil_phc_subsoil_30_100,soil_ecec_topsoil_0_30,soil_ecec_subsoil_30_100,soil_depth_of_soil,soil_depth_of_regolith,panel_key
1,1989-90,1989,New South Wales,Barley,412.9,655.6,1.587793654637927,train,1.716940676004577,0.1291470213666499,0.3361143523082599,0,May-Jun,5,6,1,61,-34.5,147.5,169.8,2.783606557377049,20,41,41.5,45.2,10,4,3,15.472131147540985,21.3,6.673770491803278,-1.4,0,0,0,0.0,4,24,498.4,8.17049180327869,74.30000000000001,1.218032786885246,11.149180327868851,5.6,17.9,0,0,0,-34.5,146.5,12.13834015528361,12.127986907958984,1.4478452404340107,1.486698031425476,20.828147252400715,30.82151848929269,61.29374504089356,49.909806387765066,8.273976802825928,7.658827304840088,1.760719855626424,0.456215603010995,0.1038892058034737,0.0406921995537621,0.025356691951553,0.0217320692858525,5.445728619893392,5.901124886104038,7.9211319287618,7.969489574432373,0.6959657073020935,4.652921199798584,New South Wales | Barley | 1989 | May-Jun
29,1989-90,1989,Queensland,Barley,179.4,320.7,1.7876254180602005,train,1.371009878134977,-0.4166155399252234,0.3361143523082599,0,May-Sep,5,9,4,153,-27.5,151.5,111.1,0.7261437908496732,18,135,17.3,17.500000000000004,23,4,0,19.91045751633987,31.6,6.296732026143792,-3.1,18,1,0,1.6000000000000014,15,74,2328.4000000000005,15.218300653594774,428.4,2.8000000000000003,11.166013071895426,5.5,18.9,1,11,1,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Barley | 1989 | May-Sep
30,1989-90,1989,Queensland,Barley,179.4,320.7,1.7876254180602005,train,1.371009878134977,-0.4166155399252234,0.3361143523082599,0,May-Oct,5,10,5,184,-27.5,151.5,189.5,1.0298913043478262,28,156,50.3,60.400000000000006,31,5,1,21.307065217391305,35.5,7.359239130434782,-3.1,44,10,1,22.4,15,74,3038.1,16.51141304347826,624.5,3.3940217391304346,11.545108695652177,5.5,22.6,7,31,7,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Barley | 1989 | May-Oct
31,1989-90,1989,Queensland,Canola,0.5,0.49,0.98,train,0.5013826386535847,-0.4786173613464153,0.23538168855564479,0,May-Jun,5,6,1,61,-27.5,151.5,59.3,0.9721311475409836,9,52,17.3,17.500000000000004,19,2,0,20.096721311475413,27.0,9.321311475409836,-0.7,5,0,0,0.0,2,15,693.7,11.372131147540983,120.9,1.981967213114754,13.614754098360656,7.5,18.9,0,0,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Canola | 1989 | May-Jun
32,1989-90,1989,Queensland,Canola,0.5,0.49,0.98,train,0.5013826386535847,-0.4786173613464153,0.23538168855564479,0,May-Jul,5,7,2,92,-27.5,151.5,82.2,0.8934782608695653,13,79,17.3,17.500000000000004,19,3,0,18.97391304347826,27.0,7.556521739130434,-3.1,5,0,0,0.0,7,35,1082.1,11.76195652173913,186.8,2.030434782608696,12.322826086956525,5.5,18.9,0,0,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Canola | 1989 | May-Jul
33,1989-90,1989,Queensland,Canola,0.5,0.49,0.98,train,0.5013826386535847,-0.4786173613464153,0.23538168855564479,0,May-Aug,5,8,3,123,-27.5,151.5,98.0,0.7967479674796748,17,106,17.3,17.500000000000004,19,3,0,18.92682926829268,27.0,6.246341463414634,-3.1,6,0,0,0.0,15,60,1639.9000000000003,13.332520325203255,281.70000000000005,2.2902439024390246,11.448780487804878,5.5,18.9,0,1,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Canola | 1989 | May-Aug
34,1989-90,1989,Queensland,Canola,0.5,0.49,0.98,train,0.5013826386535847,-0.4786173613464153,0.23538168855564479,0,May-Sep,5,9,4,153,-27.5,151.5,111.1,0.7261437908496732,18,135,17.3,17.500000000000004,23,4,0,19.91045751633987,31.6,6.296732026143792,-3.1,18,1,0,1.6000000000000014,15,74,2328.4000000000005,15.218300653594774,428.4,2.8000000000000003,11.166013071895426,5.5,18.9,1,11,1,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Canola | 1989 | May-Sep
35,1989-90,1989,Queensland,Canola,0.5,0.49,0.98,train,0.5013826386535847,-0.4786173613464153,0.23538168855564479,0,May-Oct,5,10,5,184,-27.5,151.5,189.5,1.0298913043478262,28,156,50.3,60.400000000000006,31,5,1,21.307065217391305,35.5,7.359239130434782,-3.1,44,10,1,22.4,15,74,3038.1,16.51141304347826,624.5,3.3940217391304346,11.545108695652177,5.5,22.6,7,31,7,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Canola | 1989 | May-Oct
36,1989-90,1989,Queensland,Lupins,0.026,0.014,0.5384615384615385,train,0.46296336187718623,-0.07549817658435232,0.2969567573004563,0,May-Jun,5,6,1,61,-27.5,151.5,59.3,0.9721311475409836,9,52,17.3,17.500000000000004,19,2,0,20.096721311475413,27.0,9.321311475409836,-0.7,5,0,0,0.0,2,15,693.7,11.372131147540983,120.9,1.981967213114754,13.614754098360656,7.5,18.9,0,0,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Lupins | 1989 | May-Jun
37,1989-90,1989,Queensland,Lupins,0.026,0.014,0.5384615384615385,train,0.46296336187718623,-0.07549817658435232,0.2969567573004563,0,May-Jul,5,7,2,92,-27.5,151.5,82.2,0.8934782608695653,13,79,17.3,17.500000000000004,19,3,0,18.97391304347826,27.0,7.556521739130434,-3.1,5,0,0,0.0,7,35,1082.1,11.76195652173913,186.8,2.030434782608696,12.322826086956525,5.5,18.9,0,0,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Lupins | 1989 | May-Jul
38,1989-90,1989,Queensland,Lupins,0.026,0.014,0.5384615384615385,train,0.46296336187718623,-0.07549817658435232,0.2969567573004563,0,May-Aug,5,8,3,123,-27.5,151.5,98.0,0.7967479674796748,17,106,17.3,17.500000000000004,19,3,0,18.92682926829268,27.0,6.246341463414634,-3.1,6,0,0,0.0,15,60,1639.9000000000003,13.332520325203255,281.70000000000005,2.2902439024390246,11.448780487804878,5.5,18.9,0,1,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Lupins | 1989 | May-Aug
39,1989-90,1989,Queensland,Lupins,0.026,0.014,0.5384615384615385,train,0.46296336187718623,-0.07549817658435232,0.2969567573004563,0,May-Sep,5,9,4,153,-27.5,151.5,111.1,0.7261437908496732,18,135,17.3,17.500000000000004,23,4,0,19.91045751633987,31.6,6.296732026143792,-3.1,18,1,0,1.6000000000000014,15,74,2328.4000000000005,15.218300653594774,428.4,2.8000000000000003,11.166013071895426,5.5,18.9,1,11,1,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Lupins | 1989 | May-Sep
40,1989-90,1989,Queensland,Lupins,0.026,0.014,0.5384615384615385,train,0.46296336187718623,-0.07549817658435232,0.2969567573004563,0,May-Oct,5,10,5,184,-27.5,151.5,189.5,1.0298913043478262,28,156,50.3,60.400000000000006,31,5,1,21.307065217391305,35.5,7.359239130434782,-3.1,44,10,1,22.4,15,74,3038.1,16.51141304347826,624.5,3.3940217391304346,11.545108695652177,5.5,22.6,7,31,7,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Lupins | 1989 | May-Oct
41,1989-90,1989,Queensland,Oats,15.4,14.3,0.9285714285714286,train,0.6757948652829953,-0.25277656328843334,0.23121848822063432,0,May-Jun,5,6,1,61,-27.5,151.5,59.3,0.9721311475409836,9,52,17.3,17.500000000000004,19,2,0,20.096721311475413,27.0,9.321311475409836,-0.7,5,0,0,0.0,2,15,693.7,11.372131147540983,120.9,1.981967213114754,13.614754098360656,7.5,18.9,0,0,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Oats | 1989 | May-Jun
42,1989-90,1989,Queensland,Oats,15.4,14.3,0.9285714285714286,train,0.6757948652829953,-0.25277656328843334,0.23121848822063432,0,May-Jul,5,7,2,92,-27.5,151.5,82.2,0.8934782608695653,13,79,17.3,17.500000000000004,19,3,0,18.97391304347826,27.0,7.556521739130434,-3.1,5,0,0,0.0,7,35,1082.1,11.76195652173913,186.8,2.030434782608696,12.322826086956525,5.5,18.9,0,0,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Oats | 1989 | May-Jul
43,1989-90,1989,Queensland,Oats,15.4,14.3,0.9285714285714286,train,0.6757948652829953,-0.25277656328843334,0.23121848822063432,0,May-Aug,5,8,3,123,-27.5,151.5,98.0,0.7967479674796748,17,106,17.3,17.500000000000004,19,3,0,18.92682926829268,27.0,6.246341463414634,-3.1,6,0,0,0.0,15,60,1639.9000000000003,13.332520325203255,281.70000000000005,2.2902439024390246,11.448780487804878,5.5,18.9,0,1,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Oats | 1989 | May-Aug
44,1989-90,1989,Queensland,Oats,15.4,14.3,0.9285714285714286,train,0.6757948652829953,-0.25277656328843334,0.23121848822063432,0,May-Sep,5,9,4,153,-27.5,151.5,111.1,0.7261437908496732,18,135,17.3,17.500000000000004,23,4,0,19.91045751633987,31.6,6.296732026143792,-3.1,18,1,0,1.6000000000000014,15,74,2328.4000000000005,15.218300653594774,428.4,2.8000000000000003,11.166013071895426,5.5,18.9,1,11,1,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Oats | 1989 | May-Sep
45,1989-90,1989,Queensland,Oats,15.4,14.3,0.9285714285714286,train,0.6757948652829953,-0.25277656328843334,0.23121848822063432,0,May-Oct,5,10,5,184,-27.5,151.5,189.5,1.0298913043478262,28,156,50.3,60.400000000000006,31,5,1,21.307065217391305,35.5,7.359239130434782,-3.1,44,10,1,22.4,15,74,3038.1,16.51141304347826,624.5,3.3940217391304346,11.545108695652177,5.5,22.6,7,31,7,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Oats | 1989 | May-Oct
46,1989-90,1989,Queensland,Wheat,894.3,1420.0,1.5878340601587837,train,1.1551105289884944,-0.4327235311702893,0.3639273368215884,0,May-Jun,5,6,1,61,-27.5,151.5,59.3,0.9721311475409836,9,52,17.3,17.500000000000004,19,2,0,20.096721311475413,27.0,9.321311475409836,-0.7,5,0,0,0.0,2,15,693.7,11.372131147540983,120.9,1.981967213114754,13.614754098360656,7.5,18.9,0,0,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Wheat | 1989 | May-Jun
47,1989-90,1989,Queensland,Wheat,894.3,1420.0,1.5878340601587837,train,1.1551105289884944,-0.4327235311702893,0.3639273368215884,0,May-Jul,5,7,2,92,-27.5,151.5,82.2,0.8934782608695653,13,79,17.3,17.500000000000004,19,3,0,18.97391304347826,27.0,7.556521739130434,-3.1,5,0,0,0.0,7,35,1082.1,11.76195652173913,186.8,2.030434782608696,12.322826086956525,5.5,18.9,0,0,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Wheat | 1989 | May-Jul
48,1989-90,1989,Queensland,Wheat,894.3,1420.0,1.5878340601587837,train,1.1551105289884944,-0.4327235311702893,0.3639273368215884,0,May-Aug,5,8,3,123,-27.5,151.5,98.0,0.7967479674796748,17,106,17.3,17.500000000000004,19,3,0,18.92682926829268,27.0,6.246341463414634,-3.1,6,0,0,0.0,15,60,1639.9000000000003,13.332520325203255,281.70000000000005,2.2902439024390246,11.448780487804878,5.5,18.9,0,1,0,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Wheat | 1989 | May-Aug
49,1989-90,1989,Queensland,Wheat,894.3,1420.0,1.5878340601587837,train,1.1551105289884944,-0.4327235311702893,0.3639273368215884,0,May-Sep,5,9,4,153,-27.5,151.5,111.1,0.7261437908496732,18,135,17.3,17.500000000000004,23,4,0,19.91045751633987,31.6,6.296732026143792,-3.1,18,1,0,1.6000000000000014,15,74,2328.4000000000005,15.218300653594774,428.4,2.8000000000000003,11.166013071895426,5.5,18.9,1,11,1,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Wheat | 1989 | May-Sep
50,1989-90,1989,Queensland,Wheat,894.3,1420.0,1.5878340601587837,train,1.1551105289884944,-0.4327235311702893,0.3639273368215884,0,May-Oct,5,10,5,184,-27.5,151.5,189.5,1.0298913043478262,28,156,50.3,60.400000000000006,31,5,1,21.307065217391305,35.5,7.359239130434782,-3.1,44,10,1,22.4,15,74,3038.1,16.51141304347826,624.5,3.3940217391304346,11.545108695652177,5.5,22.6,7,31,7,-27.5,151.5,17.656619389851887,16.185244696480886,1.28931067387263,1.3091525861195157,46.41717974344889,52.87416022164481,31.467992782592773,24.2187374659947,14.348280270894367,13.445967265537806,1.409766713778178,0.7034971203122821,0.1151808748642602,0.051821582019329,0.05827640555799,0.0407483503222465,6.510519027709961,7.178864410945347,29.59937731424968,32.45380619594029,1.2467529773712158,26.42037010192871,Queensland | Wheat | 1989 | May-Oct
51,1989-90,1989,South Australia,Barley,899.5,1724.474,1.9171473040578095,train,1.7904901870509455,-0.126657117006864,0.3361143523082599,0,May-Jun,5,6,1,61,-34.300000000000004,138.60000000000002,119.4,1.957377049180328,20,41,40.9,47.4,10,1,1,16.16393442622951,22.1,7.4,0.1,0,0,0,0.0,0,15,522.5,8.565573770491802,103.1,1.6901639344262296,10.97704918032787,7.4,15.1,0,0,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Barley | 1989 | May-Jun
52,1989-90,1989,South Australia,Barley,899.5,1724.474,1.9171473040578095,train,1.7904901870509455,-0.126657117006864,0.3361143523082599,0,May-Jul,5,7,2,92,-34.30000000000001,138.6,198.3,2.155434782608696,32,60,40.9,47.4,10,3,1,15.329347826086954,22.1,6.577173913043477,-0.7,0,0,0,0.0,2,30,799.4,8.689130434782609,152.10000000000002,1.6532608695652176,10.480434782608697,6.7,15.1,0,0,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Barley | 1989 | May-Jul
53,1989-90,1989,South Australia,Barley,899.5,1724.474,1.9171473040578095,train,1.7904901870509455,-0.126657117006864,0.3361143523082599,0,May-Aug,5,8,3,123,-34.30000000000001,138.59999999999994,257.90000000000003,2.096747967479675,43,80,40.9,47.4,10,5,1,14.986178861788618,22.1,6.145528455284553,-0.7,0,0,0,0.0,2,47,1176.2,9.56260162601626,215.80000000000004,1.7544715447154475,10.274796747967477,6.7,15.1,0,0,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Barley | 1989 | May-Aug
54,1989-90,1989,South Australia,Barley,899.5,1724.474,1.9171473040578095,train,1.7904901870509455,-0.126657117006864,0.3361143523082599,0,May-Sep,5,9,4,153,-34.30000000000001,138.59999999999997,287.9,1.8816993464052283,49,104,40.9,47.4,10,6,1,15.726143790849676,26.9,6.226143790849673,-0.7,3,0,0,0.0,2,57,1689.3,11.041176470588235,317.29999999999995,2.0738562091503265,10.38888888888889,6.7,15.1,0,4,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Barley | 1989 | May-Sep
55,1989-90,1989,South Australia,Barley,899.5,1724.474,1.9171473040578095,train,1.7904901870509455,-0.126657117006864,0.3361143523082599,0,May-Oct,5,10,5,184,-34.300000000000004,138.59999999999997,318.00000000000006,1.7282608695652175,59,125,40.9,47.4,10,6,1,16.60326086956522,28.8,6.621739130434783,-0.7,8,0,0,0.0,2,63,2316.2,12.588043478260868,473.9,2.5755434782608693,10.386956521739132,5.4,15.1,0,18,0,-34.5,138.5,13.63115660349528,13.187255450657435,1.364456832408905,1.430233665875026,29.603950182596844,37.34566334315709,61.24512545267741,49.69518225533621,7.382582028706868,7.334365095411028,0.9035380880037944,0.3032716257231576,0.0772003072003523,0.0374728249652044,0.0316552435979246,0.0252950462911809,7.630554993947347,8.265178271702357,15.81173610687256,17.240935734340123,0.8727959394454956,81.20674896240234,South Australia | Barley | 1989 | May-Oct
